,Unnamed: 0,Title,Genre,Network,Summary,Year,Rating,Metascore,Votes,Runtime,Actors
49,49,Memories of the Alhambra,"['action', 'mystery', 'romantic', 'fantasy']",tvN,"This drama begin the Overseas filming in Spain in late 2018-May, locations including Granada, Barcelona, Terrassa, and Girona. Additional filming in Budapest, Hungary and Slovenia in 2018-August.After suffering a setback following his friend’s betrayal, Yoo Jin Woo (Hyun Bin) travels to Spain for a business trip. There, he stays at a hostel owned by a former guitarist named Jung Hee Joo (Park Shin Hye); and both get entangled in a mysterious incident.",2018.0,7.9,,1201.0,60 min,"Shin-Hye Park, Hyun Bin, Chan-Yeol Park, Mar Alsius"
50,50,Drama Stage (Season 2),['NaN'],tvN,nan,2017.0,6.4,,9.0,,"Woo-Seok Byeon, Gyu-pil Go, Won-hee Im, Woo-jin Jo"
51,51,Encounter,"['melodrama', 'romantic']",tvN,"This drama is about a man and a woman are brought together by fate. The woman who seems to have it all and the man who doesn’t have anything meet, and they must decide which is harder to do: to give up wealth and authority, or to give up an ordinary life.Cha Soo Hyun (Song Hye Gyo) is the daughter of a politician. After she graduated from college, she married the son from a family who runs a large company. Her marriage was a marriage of convenience for her politician father. After having a child, Cha Soo Hyun was compelled to get a divorce. She is now a divorcee. Meanwhile, Kim Jin Hyuk (Park Bo Geum) is an ordinary young man. He tries to find a regular job and works part-time jobs in the meantime. He keeps failing in landing a regular job at companies where he wants to work. He decides to go on a trip overseas There, he meets Cha Soo Hyun.",2018.0,6.4,,315.0,60 min,"Bo-Gum Park, Hye-Kyo Song, Ji-won Baek, Kim Joo-Hun"
52,52,Praise of Death,"['historical', 'music', 'romantic']",SBS,"The short drama is a remake of the award-winning 1991 film “Death Song” which based on the true story of Kim Woo Jin and Yoon Shim Duk.It’s tells the tragic love story of Kim Woo Jin (Lee Jong Suk), a married stage drama writer, and Yoon Shim Duk (Shin Hye Sun), Korea’s first professional soprano, who meet while studying at Tokyo University in the 1920s. Yun Shim Duk’s recording of “Death Song” became the first Korean pop song in 1926.",,,,,,
53,53,Gangnam Scandal,['melodrama'],SBS,"This drama tells the story of a poor woman living a dream of Cinderella.Eun So Yoo (Shin Go Eun) works as a stylist. She struggles to make enough money to pay for her mother’s operation fee. Due to a case, Eun So Yoo gets involved with Choi Seo Joon (Im Yoon Ho). He is rich and from a chaebol family. Eun So Yoo pretends to love him for his money, but she falls truly in love with him. Choi Seo Joon has an in incurable disease. He is more interested in playing around than working and he doesn’t believe in true love.",2018.0,,,,,"Daniel Joey Albright, Eun-hee Bang, Kwi-Jung Chu, Seo Do Young"
54,54,Clean With Passion For Now,"['comedy', 'romantic']",jTBC,"This drama is based on same title webcomic by “앵고/ Aengo” which was first published from 2015-Aug-24 via comico.krJang Sun Kyul (Yoon Kyun Sang) sufferes from mysophobia (fear of germs) and operates a cleaning company. He meets Gil Oh Sol (Kim Yoo Jung), who has a bright personality, but does not mind getting dirty. With the help of Oh Sol, Sun Kyul faces his fears and falls in love with her. Meanwhile, Choi Koon (Song Jae Rim) is a mysterious man who lives on the rooftop of Oh Sol’s house and is known for being a free spirit.",2018.0,5.5,,193.0,,"Seok-Hwan An, In-ha Cha, Hak Jin, Hye-eun Kim"
55,55,A Promise with the Gods,"['family', 'melodrama']",MBC,"This drama is about how two married couples will do whatever it takes to save their children. That’s without taking into account that they’ll leave ethics and morals to one side in order to do it.Seo Ji Young (Han Chae Young) is an anchorwoman and talk show host who is also fiercely devoted to her children. Meanwhile, Kim Jae Wook (Bae Soo Bin) is the heir to a large architecture firm who is willing to lay everything on the line and stand up against his family in order to protect his children.",,,,,,
56,56,Priest,"['thriller', 'medical', 'horror', 'fantasy']",OCN,"Oh Soo Min (Yun Woo Jin) is a dutiful young Catholic priest, filled with energy. He is a member 643 Regia. The group performs exorcisms unofficially. In the past, his own mother was possessed by a devil. She could not receive an exorcism and she consequently died. After that, Oh Soo Min was taught by Priest Moon Ki Sun (Park Yong Woo) on how to perform exorcisms. Moon Ki Sun is the person who formed 643 Regia.Meanwhile, Ham Eun Ho (Jung Yoo Mi) became a doctor after her family went through an unfortunate accident. She wants to save the lives of people. Now, Ham Eun Ho works in the emergency room of a hospital. Ham Eun Ho does not believe in God, but she witnesses a supernatural phenomenon and meets Priest Oh Soo Min. She faces a big change in her life.",2019.0,8.0,,23.0,35 min,"Ji-won Baek, Joon Go, Lee Hanee, Sung-woo Jeon"
57,57,Sky Castle,"['family', 'comedy']",jTBC,"The drama is set in a four-story apartment building in Seoul’s suburbs, which is inhabited by some professionals such as judges, prosecutors, doctors, professors and their wives.It will depict their efforts to have their children admitted into good universities. Some grew up in families with many generations of doctors or lawyers. Thus, their ambitions will be shown with comedy and realism.",2018.0,8.7,,310.0,,"Kim Hye-Yoon, Won-young Choi, Jun-ho Jeong, Jae-yoon Jo"
58,58,Children of Nobody,"['thriller', 'mystery']",MBC,"This drama is about a woman, whose life suddenly falls apart due to an accident too sudden to prevent, becoming involved in several incidents as she searches for the truth.Cha Woo Kyung (Kim Sun Ah), works as a children’s counselor in a children’s center. She has it all, her life is perfect. She enjoys her job, she is married to a gentle and caring husband and is pregnant with her second child. It all changes when suddenly an accident changes her life. From that point forward she will have to face several incidents and end up discovering the truth.Meanwhile, Kang Ji Hun (Lee Yi Kyung), works as a detective. He firmly believes that criminals should be punished by law. He suffers a lot because of a traumatic past that he doesn’t want to talk about.",2018.0,7.0,,74.0,,"Yoojin Kim, Hak-Yeon Cha, Seon-a Kim, Yeong-jae Kim"
59,59,The Last Empress,"['thriller', 'romantic', 'fantasy']",SBS,"In an alternate-reality South Korea, where a constitutional monarchical system prevails, Oh Sunny (Jang Na Ra), a musical actress, becomes the empress of the country. Thus begins a dispute for power in the royal palace. Nothing is what it seems, and Oh Sunny is ready to fight until the end to uncover a mysterious homicide within the royal palace, fighting to protect those she loves the most and obtain happiness.",2018.0,5.4,,148.0,,"Na-ra Jang, Choi Jin-Hyuk, Jeong-tae Kim, Elliya Lee"
60,60,Top Star Yoo Baek,"['comedy', 'romantic']",tvN,"Yoo Baek (Kim Ji Suk) is a former idol star, who became a household name as an actor, but he’s a vain, unapologetic narcissist. When he gets into some major trouble, he is exiled to a remote island for a little image damage control. In for the culture shock of his life, far from civilization, he falls for a local island girl, Oh Kang Soon (Jeon So Min).",2018.0,7.0,,19.0,,"Jeong-min Heo, Jin Heo, So-min Jeon, Eun-pyo Jeong"
61,61,God’s Quiz (Season 5),"['crime', 'mystery', 'medical']",OCN,nan,2010.0,7.3,,103.0,,"Deok-Hwan Ryu, Park Jun-Myun, Joo-Hee Yoon, Nah Yoon"
62,62,Feel Good To Die,"['comedy', 'business', 'romantic', 'fantasy']",KBS2,"This drama is based on webcomic “Jookeodo Joa” by “골드키위새 / Goldkiwisae” which was published from 2015-April-7 to 2016-October-25 via “webtoon.daum.net“.Lee Roo Da (Baek Jin Hee) tries to reform her boss Baek Jin Sang (Kang Ji Hwan) to become a better person and a better boss.Baek Jin Sang is a team leader of a company. The team members, including Lee Roo Da, do not like him at all. He is mean and arrogant to the employees. He always believes he is right. On the night of April 14th, Lee Roo Da has a dream of her boss being hit by a truck. The next morning she wakes up and finds that it is still April 14th…",,,,,,
63,63,Eun Joo’s Room,"['comedy', 'romantic']",O’live,nan,2018.0,,,,,"Kim Jung Hwa, Da-Won Jung, Bo-mi Kim, Jae-young Kim"
64,64,Mama Fairy and the Woodcutter,"['comedy', 'romantic', 'fantasy']",tvN,"This is a 100% pre-produced drama that is based on webtoon “계룡선녀전/Tale of Gyeryong Fairy” by “돌배 / Dol Bae” which was first published from 2017-March-1 via “comic.naver.com/webtoon/“.Sun Ok Nam (Moon Chae Won) is a fairy, who came down from Heaven during the Goryeo period and took a bath at a waterfall on Gyeryong Mountain. While she took the bath, a woodcutter took her winged fairy clothes and hid them. Because of this, she could not return to Heaven. She ended up marrying the woodcutter and they had two children together, but then her husband died from falling off of a cliff. She tried to find her fairy clothes, but couldn’t, so she decides to wait for husband to be reincarnated.Now in the present day, she’s 699 years old and appears like a grandmother to most, but special people can see her true form, as a beautiful young woman. She runs a strange little coffee shop tucked away in the mountains that serves special hand-ground coffee. When she gets a feeling that one of two men visiting her coffee shop from Seoul is her reincarnated husband, she decides to follow them to Seoul to find out.",2018.0,5.4,,65.0,,"Dae-Kyung Kim, Soo Jin Jun, Ahn Yeong-mi, Kil-kang Ahn"
65,65,It’s My Life,"['family', 'melodrama']",,nan,2018.0,,,,,"Ye-Sol Jin, Deok-hyeon Jo, Shin-il Kang, Tae-Sung Kang"
66,66,I Picked up a Star on the Road,"['comedy', 'children', 'romantic']",Oksusu,This drama is about a young girl who meet up a world class superstar on the road one day.,2018.0,6.9,,28.0,,"Sung Hoon, Ga-eun Kim, Soo-Ah Park"
67,67,Fluttering Warning,['romantic'],MBN,"This drama is based on a popular web novel of the same title by “서한결 / Seo Han Kyul” which was published from 2016-Dec-5 to 2017-Mar-4 via shiftbooks.yes24.com.A dermatologist, Cha Woo Hyun (Chun Jung Myung) is extremely popular with women, but he doesn’t have much interest in dating. Yoon Yo Jung (Yoon Eun Hye) is a famous actress, who hasn’t been able to date another man since rumors started to spread 15 years ago. By mere coincidence, they decide to establish a contract in which they decide to “pretend” to others that they are dating and in love with each other.",2018.0,7.4,,34.0,,"Jeong-myeong Cheon, Go Eun Han, Joo Woo Jae, Ji-Hoon Pyo"
68,68,The Sound of Your Heart: Reboot (Season 1),['comedy'],Netflix,"This drama is not a sequel of “The Sound of Your Heart (KBS2)”, but rather a remake that will faithfully adapt the webcomic “마음의소리 / The Sound of Your Heart” by Jo Seok which has been being published online since 2006.It’s a sitcom with cheeky imagination, unexpected turn of events, and raucous laughter.",2018.0,5.3,,28.0,,"Sung Hoon, Yuri Kwon, Hye-jin Shim, Jin-mo Joo"
69,69,When Time Stops,"['romantic', 'fantasy']",KBS-W,"This drama is about a man goes back and forth in the time-space continuum, with no regard for the passing of time and aging.Joon Woo (Kim Hyun Joong) leads a lonely existence due to his special ability. One day, he meets Sun Ah (Ahn Ji Hyun), a woman who makes time matter for the first time in his life. Will he be able to be with her? .",2018.0,7.0,,76.0,,"Ji Hyun Ahn, Gyo-jin In, Hyun-joong Kim"
70,70,My Healing Love,"['family', 'romantic']",MBC,"This drama tells the story of the rise and eventual success of a woman comes from an underprivileged background.Im Chi Woo (So Yoo Jin) is an unfortunate woman. She is a national superwoman who never wanted to be a kind daughter, daughter-in-law or a wife, but was unwillingly sacrificed by her family. She is married to immature Park Wan Seung (Yoon Jong Hoon) and she works several part-time jobs to support her family. Under her difficult situation, she keeps smiling and maintaining her positive attitude. Meanwhile, Choi Jin Yoo (Yun Jung Hoon) is a divorcee and he has a daughter. He works hard and tries live positively for his daughter.",2018.0,,,,,"Hyo-jeong Ban, Hwang Young Hee, Ae-ri Jung, Da-Hyun Kang"
71,71,Twelve Nights,['romantic'],Channel A,"This drama is a 100% Pre-Producution drama.Han Yoo Kyung (Han Seung Yeon) takes a trip to Korea after graduating from college in the United States and ends up fighting with her boyfriend and breaking up. She meets Cha Hyun Oh (Shin Hyun Soo), who took an impulsive trip to Korea after quitting his job in Japan. The two share a walk on the beach and then part ways.But Yoo Kyung and and Hyun Oh surprisingly keep bumping into each other over the course of three different trips and end up spending 12 nights together. Could this be just coincidence or something much more?",2018.0,6.7,,26.0,,"Amy Aleha, Bret Lindquist, Seung-Yeon Han, Hyun-Sung Jang"
72,72,Dae Jang Geum Is Watching,"['food', 'comedy', 'romantic']",MBC,"The drama is about the descendants of the main characters from hit MBC drama “Jewel in the Palace“.It’s tell the story of three siblings, Han San Hae (Shin Dong Wook), Han Jin Mi (Lee Yul Eum), and Han Jung Shik (Kim Hyun Joon), as they each devour delicious food, fall in love, and struggle through the difficulties in life. Meanwhile, Bok Sung Ah (Kwon Yoo Ri) is a new employee in the sales team, working at the same company as Han San Hae.",2018.0,7.4,,14.0,,"Sin Dong-Wook, Yi-Rang Jung, Do-Hoon Ki, Hyun Joon Kim"
73,73,Matrimonial Chaos,"['family', 'comedy', 'romantic']",KBS2,"This drama is based on the 2013 Japanese Fuji TV drama “Saikou no Rikon“.It explores the different thoughts of men and women in their thirties about love, marriage and family in a modern age when divorce is more common.",2018.0,7.0,,23.0,,"Doona Bae, Sukku Son, Tae-Hyun Cha, Lee El"
74,74,"Miss Ma, Nemesis","['mystery', 'melodrama']",SBS,This drama is Based on novel series “Miss Marple“ by Agatha Christie.It’s tells the story of a woman who is falsely accused of killing her daughter as she embarks on a journey to prove her innocence.,,,,,,
75,75,Room No. 9,"['law', 'mystery', 'fantasy']",tvN,"The story of two women whose fate is switched as they exchange bodies, and a man who holds the key to that fate.",2018.0,8.0,,28.0,,"Hee-seon Kim, Hae-sook Kim, Young-kwang Kim, Shin-il Kang"
76,76,The Smile Has Left Your Eyes,"['thriller', 'mystery']",tvN,This drama is based on “Sora Kara Furu Ichioku no Hoshi“ by Eriko Kitagawa.It’s tell the story of two people who have a fateful meeting and continue to cross paths throughout their daily lives.,2018.0,7.0,,288.0,60 min,"In-Guk Seo, So-Min Jung, Sung-woong Park, Eun-Su Seo"
77,77,Where Stars Land,"['melodrama', 'romantic']",SBS,"The series follows the lives of the people working at the airport.Lee Soo Yeon (Lee Je Hoon) is a top-tier university graduate who is accepted to work at Incheon Airport. He is mysterious and keeps people at a distance. Meanwhile, Han Yeo Reum (Chae Soo Bin) is a woman who has dreamed of working at the Incheon Airport but has never been on a plane. She becomes a passenger service agent who is known as a “human bomb” due to her accident prone nature.",2018.0,6.5,,190.0,35 min,"Je-hoon Lee, Soo-bin Chae, Dong-geon Lee, Ji-Soo Kim"
78,78,Bad Papa,['family'],MBC,"This drama tells the story of a man who chooses to become a bad person in order to be a good father.Yoo Ji Chul (Jang Hyuk) is a former undefeated boxing champion who falls into despair after losing all of his fame, money, and family at once. As he begins to stand on his feet again as a mixed martial arts fighter with the help of a mysterious drug, he sets out to find the family that he lost.",2018.0,7.9,,41.0,35 min,"Kim Jaekyung, Hyuk Jang, Man-sik Jeong, Byeong-chun Kim"
79,79,The Beauty Inside,"['melodrama', 'romantic', 'fantasy']",jTBC,"This drama is remake of 2015 movie “The Beauty Inside“ with certain major elements of the original story changed.It’s about the love story of Han Se Kye (Seo Hyun Jin), an A-list actress who must spend one week out of each month living in someone else’s body. Meanwhile, Seo Do Jae (Lee Min Ki) is a man who suffers from prosopagnosia which suffers from an inability to recognize faces.",2015.0,7.4,,3926.0,127 min,"Jong-Yeol Baek, Hyo-Joo Han, Seo-Joon Park, Juri Ueno, Jin-wook Lee"
80,80,The Player,"['action', 'crime']",OCN,"This drama is about the revenge of four talented individuals in their respective fields who create an elite team to solve crimes.Kang Ha Ri (Song Seung Hun) is a veteran conman from a family of investigators who was born bold and gifted with words. Meanwhile, Cha Ah Ryung (Krystal) is a skilled driver who grew up in an orphanage after being abandoned by her parents.",,,,,,
81,81,The Third Charm,"['comedy', 'romantic']",jTBC,"This drama tells the love story of two individuals with completely opposite personality from the ages of 20 to 32.On Joo Young (Seo Kang Joon) is a meticulous and principled university student who never deviates from his perfectly scheduled routines. Meanwhile, Lee Young Jae (Esom) is a spontaneous and emotional but honest woman who gave up college and started working as an assistant hairdresser.",2018.0,6.5,,95.0,75 min,"Kang-Joon Seo, Esom, Kyu-Young Park, Oh Yeong-Sil"
82,82,Sweet and Salty Office,"['business', 'romantic']",MBC every1,This drama is about a single woman in her 30s talks about her work and love life over food.,,,,,,
83,83,Heart Surgeons,['medical'],SBS,"The series revolves around the thoracic surgery department of a hospital.Park Tae Soo (Go Soo) is a thoracic surgery fellow for four years whose mother is waiting for a heart transplant. Meanwhile, Choi Suk Han (Uhm Ki Joon) is a thoracic surgeon who is renowned for his skills but has not been treated fairly due to his humble medical background from a local university.",2018.0,7.2,,21.0,,"Nae-sang Ahn, Soo Go, So-yeon Jang, Bo-seok Jeong"
84,84,Terius Behind Me,"['mystery', 'romantic']",MBC,"This drama is about a woman named Go Ae Rin (Jung In Sun) loses her husband. Along with her neighbour Kim Bon (So Ji Sub), who is a NIS agent, they discover the truth behind her husband’s involvement in a huge conspiracy.",2018.0,6.8,,326.0,35 min,"Jasper Cho, Ji-seob So, In-sun Jung, Ho Joon Son"
85,85,After The Rain,"['family', 'romantic']",KBS2,"This is a drama about Bong Gil (Kim Kang Woo) who is forty, single and dying to move to Seoul and away from his 90-year-old father who’s been making Pyeongyang Naengmyun for the past 70, lonely years.",,,,,,
86,86,Ping Pong Ball,['sport'],jTBC,Based on webcomic “Takkookong” by Jo Geum San which was first published from 2010-Jan-2 via comic.daum.com/webtoon/.It is a unique buddy drama about a young university student and a mysterious homeless person bonding through their struggles and experiences with unfulfilled past loves.,2018.0,6.4,,17.0,,"Young-ki Jung, Hae-Ryung Na, Dong-gab Seo, Ji Soo"
87,87,My Only One,['romantic'],KBS2,"This drama is about a woman who loses everything one day, when she discovers that her parents are not her biological ones, and that they are also murderers. It is the story of someone who will live boldly while putting back together the pieces of her life broken by love.",2018.0,7.2,,19.0,,"Su-jong Choi, Lee Hye-Sook, Lee Doo Il, Ye-jin Im"
88,88,KBS Drama Special 2018,['NaN'],KBS2,nan,,,,,,
89,89,Hand: The Guest,"['mystery', 'fantasy']",OCN,nan,,,,,,
90,90,100 Days My Prince,"['historical', 'comedy', 'romantic']",tvN,"This is a pre-produced drama. Filming began on 2018-April.Lee Yool (D.O.) is a Crown Prince. He falls off a cliff and nearly dies in an attempted assassination. He loses his memory, and wanders for 100 days under a new name and personality. During this period, he meets Hong Sim (Nam Ji Hyun), head of the first detective agency in Joseon.",2018.0,6.8,,306.0,75 min,"Kyung-soo Do, Ji-Hyun Nam, Sung-ha Jo, Han-chul Jo"
