,Unnamed: 0,Title,Genre,Summary,Year,Rating,Metascore,Votes,Runtime,Actors
597,597,Salem,"['drama', 'fantasy', 'thriller']",Supernatural horror loosely based on Salem's 17th century witch trials.,20142017,7.2,,20523.0,60 min,"Janet Montgomery, Shane West, Seth Gabel, Tamzin Merchant"
598,598,Mom,"['comedy', 'drama', 'romance']",A newly sober single mom tries to pull her life together in Napa Valley while dealing with her wayward mother.,2013,7.2,,23668.0,30 min,"Anna Faris, Allison Janney, Mimi Kennedy, Beth Hall"
599,599,Believe,"['drama', 'fantasy', 'sci-fi']",A relationship forms between a gifted young girl and a man sprung from prison who has been tasked with protecting her from the evil elements that hunt her power.,2008,6.0,,85322.0,104 min,"Chris Carter, David Duchovny, Gillian Anderson, Billy Connolly, Amanda Peet"
600,600,Girl Meets World,"['comedy', 'drama', 'family']","More than a decade after Boy Meets World (1993), Cory and Topanga Matthews are married and have two children. Their daughter, Riley, faces life lessons through her family, friends, and school--where her father is her history teacher--as her parents did when they were younger.",20142017,7.2,,11607.0,23 min,"Rowan Blanchard, Sabrina Carpenter, Ben Savage, Danielle Fishel"
601,601,Hemlock Grove,"['horror', 'mystery', 'thriller']","Secrets are just part of daily life in the small Pennsylvania town of Hemlock Grove,where the darkest evils hide in plain sight.",20132015,7.2,,33872.0,46 min,"Famke Janssen, Bill Skarsgård, Landon Liboiron, Joel de la Fuente"
602,602,Suburgatory,['comedy'],"Tessa Altman is used to the big city but when her dad moves her away, she has to adapt to her new suburban life in Chatswin.",20112014,7.2,,29231.0,22 min,"Jeremy Sisto, Jane Levy, Carly Chaikin, Allie Grant"
603,603,Pawn Stars,['reality-tv'],"Rick Harrison and his family own and run a pawn shop on the Las Vegas strip. They buy, sell, and appraise items of historical value.",2009,7.2,,14077.0,30 min,"Rick Harrison, Corey Harrison, Austin 'Chumlee' Russell, Richard Harrison"
604,604,Falling Skies,"['action', 'adventure', 'drama']",Survivors of an alien attack on earth gather together to fight for their lives and fight back.,20112015,7.2,,82047.0,42 min,"Noah Wyle, Drew Roy, Maxim Knight, Will Patton"
605,605,Runaways,"['action', 'drama', 'sci-fi']","After discovering their parents are super-villains in disguise, a group of teenagers band together to run away from their homes in order to atone for their parents' actions and to discover the secrets of their origins.",2017,7.2,,16323.0,60 min,"Rhenzy Feliz, Lyrica Okano, Virginia Gardner, Ariela Barer"
606,606,Hung,"['comedy', 'drama']",A former high school sports legend turned middle-aged high school basketball coach finds a way to benefit from his biggest asset.,20092011,7.2,,19879.0,30 min,"Thomas Jane, Jane Adams, Charlie Saxton, Sianoa Smit-McPhee"
607,607,Codename: Kids Next Door,"['animation', 'action', 'adventure']",The adventures of a group of ten-year-old friends who fight for the right to do everything that adults restrict from them.,20022008,7.2,,14163.0,30 min,"Dee Bradley Baker, Ben Diskin, Lauren Tom, Cree Summer"
608,608,Kim Possible,"['animation', 'action', 'adventure']",A high school cheerleader and her accident-prone best friend balance their duties as global crime-fighters with the typical challenges of adolescence.,2019,4.1,,1110.0,86 min,"Zach Lipovsky, Adam B. Stein, Sadie Stanley, Sean Giambrone, Ciara Riley Wilson, Todd Stashwick"
609,609,The Fairly OddParents,"['animation', 'comedy', 'family']","After being tortured and humiliated by his babysitter, a ten year old boy is put under the care of two fairy godparents, who can grant him almost any wish, which leads to dire consequences.",20012017,7.2,,28605.0,30 min,"Tara Strong, Susanne Blakeslee, Daran Norris, Carlos Alazraqui"
610,610,Will & Grace,"['comedy', 'romance']","Will and Grace live together in an apartment in New York City. He's a gay lawyer, she's a straight interior designer. Their best friends are Jack, a gleeful but proud gay man, and Karen, a charismatic, filthy rich, amoral socialite.",1998,7.2,,46936.0,22 min,"Eric McCormack, Debra Messing, Megan Mullally, Sean Hayes"
611,611,Home Improvement,"['comedy', 'family']","The daily trials and tribulations of Tim ""The Tool Man"" Taylor, a television show host raising three mischievous boys with help from his loyal co-host, loving wife, and eccentric neighbor.",19911999,7.2,,36272.0,22 min,"Tim Allen, Earl Hindman, Taran Noah Smith, Zachery Ty Bryan"
612,612,Family Ties,"['comedy', 'family']","Chronicles liberal ex-hippies Steven and Elyse Keaton, their conservative son Alex, daughters Mallory and Jennifer, and later, youngest child Andrew.",19821989,7.2,,14152.0,30 min,"Michael J. Fox, Michael Gross, Meredith Baxter, Justine Bateman"
613,613,The Smurfs,"['animation', 'adventure', 'comedy']","The Smurfs are little blue creatures that live in mushroom houses in a forest inhabited mainly by their own kind. The smurfs average daily routine is attempting to avoid Gargomel, an evil man who wants to kill our little blue friends.",2017,6.0,,15315.0,90 min,"Kelly Asbury, Demi Lovato, Rainn Wilson, Joe Manganiello, Jack McBrayer"
614,614,Salvation,"['drama', 'sci-fi', 'thriller']",An MIT grad student and a tech superstar bring a low-level Pentagon official a staggering discovery--that an asteroid is just six months away from colliding with Earth.,2009,6.6,,318616.0,115 min,"McG, Christian Bale, Sam Worthington, Anton Yelchin, Moon Bloodgood"
615,615,Girlboss,['comedy'],"Sophia, a misfit, discovers a passion for fashion, becoming an unlikely businesswoman in the process. As her business grows, however, she has to learn to cope with life as her own boss. This show is loosely based on the true story of Nasty Gal Founder, Sophia Amoruso.",2017,7.1,,12973.0,26 min,"Britt Robertson, Ellie Reed, Johnny Simmons, Alphonso McAuley"
616,616,Krypton,"['action', 'adventure', 'drama']",The untold story of Superman's grandfather as he fights for justice on his home planet.,2018,7.1,,10879.0,45 min,"Cameron Cuffe, Georgina Campbell, Shaun Sipos, Ann Ogbomo"
617,617,Scream Queens,"['comedy', 'horror', 'mystery']","A semi-anthology series that centers on returning characters being terrorized by a serial killer in different locations, including a university and a hospital.",20152016,7.1,,30936.0,45 min,"Emma Roberts, Lea Michele, Abigail Breslin, Keke Palmer"
618,618,Scorpion,"['action', 'crime', 'drama']",An eccentric genius forms an international network of super-geniuses to act as the last line of defense against the complicated threats of the modern world.,20142018,7.1,,42692.0,43 min,"Elyes Gabel, Katharine McPhee, Eddie Kaye Thomas, Jadyn Wong"
619,619,Black-ish,['comedy'],"A family man struggles to gain a sense of cultural identity while raising his kids in a predominantly white, upper-middle-class neighborhood.",2014,7.1,,16568.0,22 min,"Anthony Anderson, Tracee Ellis Ross, Marcus Scribner, Miles Brown"
620,620,The Returned,"['drama', 'fantasy', 'horror']",A small town's residents are stunned when recently deceased locals begin returning from the dead. What should be a miracle soon becomes a nightmare.,1983,8.3,,853225.0,131 min,"Richard Marquand, Mark Hamill, Harrison Ford, Carrie Fisher, Billy Dee Williams"
621,621,The Crazy Ones,['comedy'],Out-of-the-box Simon Roberts runs an ad agency with his Type-A daughter Sydney.,20132014,7.1,,11537.0,30 min,"Robin Williams, Sarah Michelle Gellar, James Wolk, Hamish Linklater"
622,622,Mistresses,"['drama', 'romance', 'thriller']","Follows the scandalous lives of a group of four girlfriends, each on her own path to self-discovery as they brave the turbulent journey together.",2019,,,,,"Joachim Rønning, Elle Fanning, Angelina Jolie, Chiwetel Ejiofor, Ed Skrein"
623,623,The Carrie Diaries,"['comedy', 'romance']","Carrie Bradshaw is in her junior year of high school in the early 1980s. She asks her first questions about love, sex, friendship and family while navigating the worlds of high school and Manhattan.",20132014,7.1,,24495.0,42 min,"AnnaSophia Robb, Austin Butler, Ellen Wong, Katie Findlay"
624,624,Body of Proof,"['crime', 'drama']",Medical examiner Megan Hunt's unique approach to solving crimes puts her at odds with her superiors.,20112013,7.1,,13745.0,60 min,"Dana Delany, Jeri Ryan, Geoffrey Arend, Windell Middlebrooks"
625,625,Good Luck Charlie,"['comedy', 'drama', 'family']","The Duncan family are adjusting to the surprise birth of their fourth child, Charlie. When parents Amy and Bob return to work they put their latest addition in the care of her three older siblings.",20102014,7.1,,16084.0,22 min,"Bridgit Mendler, Leigh-Allyn Baker, Bradley Steven Perry, Mia Talerico"
626,626,Royal Pains,"['comedy', 'drama']",An unfairly discredited but brilliant diagnostic surgeon winds up working with his cheesy brother in the Hamptons as a concierge doctor to the uber-rich and ultra-elite.,20092016,7.1,,17893.0,42 min,"Mark Feuerstein, Paulo Costanzo, Reshma Shetty, Brooke D'Orsay"
627,627,Shark,"['crime', 'drama', 'mystery']","Sebastian Stark is a Los Angeles hot-shot lawyer, who leaves his lucrative career as a defender of rich criminals to try public prosecution under the District Attorney. He forms a trial ...                See full summary »",2004,6.0,,153504.0,90 min,"Bibo Bergeron, Vicky Jenson, Rob Letterman, Will Smith, Robert De Niro, Renée Zellweger, Angelina Jolie"
628,628,Caprica,"['action', 'drama', 'sci-fi']","Two families, the Graystones and the Adamas, live together on a peaceful planet known as Caprica, where a startling breakthrough in artificial intelligence brings about unforeseen consequences.",,,,,,
629,629,The New Adventures of Old Christine,['comedy'],A divorced mom tries to keep pace with everyone around her.,20062010,7.1,,10843.0,22 min,"Julia Louis-Dreyfus, Clark Gregg, Hamish Linklater, Trevor Gagnon"
630,630,Hell's Kitchen,"['game-show', 'reality-tv']","World renowned chef Gordon Ramsay puts aspiring young chefs through rigorous cooking challenges and dinner services at his restaurant in Hollywood, ""Hell's Kitchen"".",2005,7.1,,16893.0,42 min,"Gordon Ramsay, Jean Philippe Susilovic, Scott Leibfried, Jason Thompson"
631,631,Ellen: The Ellen DeGeneres Show,"['comedy', 'talk-show']","A mix of celebrity interviews, musical performers, audience participation games, and segments spotlighting real people with extraordinary stories and talents.",2003,7.1,,13514.0,60 min,"Ellen DeGeneres, Stephen Boss, Anthony Okungbowa, Kym Douglas"
632,632,Two and a Half Men,"['comedy', 'romance']",A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.,20032015,7.1,,225495.0,22 min,"Jon Cryer, Ashton Kutcher, Angus T. Jones, Conchata Ferrell"
633,633,Danny Phantom,"['animation', 'action', 'adventure']",A 14-year-old receives ghost powers and uses them to save the world,20042007,7.1,,12687.0,30 min,"David Kaufman, Grey Griffin, Rickey D'Shon Collins, Colleen O'Shaughnessey"
634,634,8 Simple Rules,"['comedy', 'drama']","The Hennessy clan -- mother Cate, daughters Bridget and Kerry, and son Rory -- look to one another for guidance and support after the death of Paul, the family patriarch. Cate's parents lend a hand.",20022005,7.1,,22574.0,30 min,"Katey Sagal, Kaley Cuoco, Amy Davidson, Martin Spanjers"
635,635,Survivor,"['adventure', 'game-show', 'reality-tv']",A reality show where a group of contestants are stranded in a remote location with little more than the clothes on their back. The lone survivor of this contest takes home a million dollars.,20162019,7.7,,56436.0,60 min,"Kiefer Sutherland, Adan Canto, Italia Ricci, Kal Penn"
636,636,Sex and the City,"['comedy', 'drama', 'romance']",Four female New Yorkers gossip about their sex lives (or lack thereof) and find new ways to deal with being a woman in the 1990s.,19982004,7.1,,95267.0,30 min,"Sarah Jessica Parker, Kim Cattrall, Kristin Davis, Cynthia Nixon"
637,637,Charmed,"['drama', 'fantasy', 'mystery']","Three sisters discover their destiny, to battle against the forces of evil, using their witchcraft. They are the Charmed Ones.",19982006,7.1,,68514.0,42 min,"Holly Marie Combs, Alyssa Milano, Brian Krause, Rose McGowan"
638,638,Everybody Loves Raymond,['comedy'],The comical everyday life of sports columnist Ray Barone and his dysfunctional family.,19962005,7.1,,57545.0,22 min,"Ray Romano, Patricia Heaton, Brad Garrett, Doris Roberts"
639,639,Saved by the Bell,"['comedy', 'family', 'romance']","A close knit group of six friends try to make it through their teens while attending Bayside High School in Palisades, California.",19891992,7.1,,28557.0,30 min,"Mark-Paul Gosselaar, Mario Lopez, Dustin Diamond, Lark Voorhies"
640,640,Fear the Walking Dead,"['drama', 'horror', 'sci-fi']","A Walking Dead spin-off, set in Los Angeles, following two families who must band together to survive the undead apocalypse.",2015,7.0,,98681.0,44 min,"Kim Dickens, Frank Dillane, Cliff Curtis, Rubén Blades"
641,641,From Dusk Till Dawn: The Series,"['action', 'crime', 'horror']",A Texas Ranger is in hot pursuit of the infamous Gecko brothers and their hostages. They all end up trapped in a desert bar secretly run by vampires and discover a vampire conspiracy.,20142016,7.0,,17422.0,45 min,"D.J. Cotrona, Zane Holtz, Jesse Garcia, Eiza González"
642,642,Once Upon a Time in Wonderland,"['adventure', 'drama', 'fantasy']","In Victorian England, the young and beautiful Alice tells a tale of a strange new land that exists on the other side of a rabbit hole.",,,,,,
643,643,Intelligence,"['action', 'drama', 'sci-fi']","A high-tech intelligence operative, enhanced with a super-computer microchip in his brain, aids an elite government cyber-security agency in special missions.",2001,7.1,65.0,272896.0,146 min,"Steven Spielberg, Haley Joel Osment, Jude Law, Frances O'Connor, Sam Robards"
644,644,Defiance,"['action', 'drama', 'sci-fi']","Life in the city of Defiance, in a near future after the arrival of different alien lifeforms to Earth.",20132015,7.0,,38230.0,43 min,"Grant Bowler, Stephanie Leonidas, Julie Benz, Graham Greene"
645,645,Pan Am,"['drama', 'history', 'romance']",Period drama about the pilots and flight attendants who once made Pan Am the most glamorous way to fly.,20112012,7.0,,18103.0,42 min,"Christina Ricci, Margot Robbie, Michael Mosley, Karine Vanasse"
646,646,Alcatraz,"['action', 'crime', 'drama']","In 1963, all the prisoners and guards mysteriously disappear from Alcatraz. In the present day, they resurface and a secret agency are tasked with re-capturing them.",1979,7.6,76.0,104149.0,112 min,"Don Siegel, Clint Eastwood, Patrick McGoohan, Roberts Blossom, Jack Thibeau"
647,647,Melissa & Joey,"['comedy', 'romance']","After a family scandal leaves Mel, a local politician, alone with her niece and nephew, she hires a man named Joe to become the family's male nanny, or ""manny"".",20102015,7.0,,16659.0,30 min,"Melissa Joan Hart, Joey Lawrence, Taylor Spreitler, Nick Robinson"
648,648,The Event,"['crime', 'drama', 'mystery']","When a man goes looking for his missing girlfriend, he stumbles upon a government conspiracy that is bigger than the president himself.",20102011,7.0,,24849.0,43 min,"Jason Ritter, Sarah Roemer, Ian Anthony Dale, Zeljko Ivanek"
649,649,Cougar Town,"['comedy', 'romance']","Follows the escapades and relationships of a group of neighbors living in Gulfhaven, Florida.",20092015,7.0,,38636.0,22 min,"Courteney Cox, Christa Miller, Busy Philipps, Dan Byrd"
650,650,Happy Tree Friends,"['animation', 'comedy', 'horror']",A series of horrible sudden deaths keep happening to a group of creatures caused by themselves doing the most stupid things.,1999,7.0,,15492.0,21 min,"David Winn, Ellen Connell, Warren Graff, Kenn Navarro"
651,651,Medium,"['crime', 'drama', 'fantasy']",Suburban mom Allison DuBois attempts to balance family life with solving mysteries using her special gift. The dead send her visions of their deaths or other crimes while she sleeps.,20052011,7.0,,23976.0,60 min,"Patricia Arquette, Miguel Sandoval, Jake Weber, Sofia Vassilieva"
652,652,CSI: NY,"['action', 'crime', 'drama']",C.S.I. head Detective Mac Taylor and his team solve crimes in New York City.,20042013,7.0,,41017.0,43 min,"Gary Sinise, Carmine Giovinazzo, Hill Harper, Eddie Cahill"
653,653,Drawn Together,"['animation', 'comedy', 'reality-tv']",A parody of reality shows cast with spoofs of several famous types of animated characters.,20042007,7.0,,17852.0,22 min,"Adam Carolla, Jess Harnell, Abbey McBride, Jack Plotnick"
654,654,The Odyssey,"['adventure', 'drama', 'fantasy']","The warrior King Odysseus leaves his idyllic life in the kingdom of Ithaca to fight in the Trojan War. After winning the war, he now must endure a lengthy, ten-year journey to return, and ...                See full summary »",,,,,,"Francis Lawrence, Hugh Jackman"
655,655,The Mask,"['animation', 'action', 'adventure']",The further adventures of Stanley Ipkiss and his magic reality defying mask.,1994,6.9,,312376.0,101 min,"Chuck Russell, Jim Carrey, Cameron Diaz, Peter Riegert, Peter Greene"
656,656,Roseanne,"['comedy', 'drama']","A revival of the popular 1990s sitcom 'Roseanne,' which centered on the everyday life of an American working-class family.",19882018,7.0,,37274.0,21 min,"Roseanne Barr, John Goodman, Laurie Metcalf, Michael Fishman"
657,657,"Murder, She Wrote","['crime', 'drama', 'mystery']","Professional writer and amateur sleuth Jessica Fletcher uses her intellect, charm, and persistence to get to the bottom of every crime she encounters.",19841996,7.0,,15756.0,50 min,"Angela Lansbury, William Windom, Ron Masak, Louis Herthum"
658,658,The Incredible Hulk,"['action', 'adventure', 'drama']",A fugitive scientist has the curse of becoming a powerful green monster under extreme emotional stress.,2008,6.7,61.0,393520.0,112 min,"Louis Leterrier, Edward Norton, Liv Tyler, Tim Roth, William Hurt"
659,659,Dallas,"['drama', 'romance']","J.R. Ewing, a Texas oil baron, uses manipulation and blackmail to achieve his ambitions, both business and personal. He often comes into conflict with his brother Bobby, his arch-enemy Cliff Barnes and his long-suffering wife Sue Ellen.",2013,8.0,84.0,399684.0,117 min,"Jean-Marc Vallée, Matthew McConaughey, Jennifer Garner, Jared Leto, Steve Zahn"
660,660,The Jetsons,"['animation', 'comedy', 'family']",The misadventures of a futuristic family.,19621963,7.0,,16209.0,25 min,"George O'Hanlon, Janet Waldo, Mel Blanc, Penny Singleton"
661,661,Bull,"['comedy', 'crime', 'drama']","Brilliant, brash, and charming, Dr. Bull is the ultimate puppet master as he combines psychology, human intuition, and high-tech data to learn what makes jurors, attorneys, witnesses, and the accused tick.",2016,6.9,,11422.0,60 min,"Michael Weatherly, Freddy Rodríguez, Geneva Carr, Jaime Lee Kirchner"
662,662,Cloak & Dagger,"['action', 'adventure', 'drama']",Two teenagers from very different backgrounds find themselves burdened and awakened to newly acquired superpowers while falling in love.,2018,6.9,,12194.0,44 min,"Olivia Holt, Aubrey Joseph, Noëlle Renée Bercy, Gloria Reuben"
663,663,Gypsy,"['drama', 'thriller']",Therapist Jean Holloway becomes too immersed in the lives of her patients.,2017,6.9,,11627.0,51 min,"Naomi Watts, Billy Crudup, Sophie Cookson, Karl Glusman"
664,664,DC's Legends of Tomorrow,"['action', 'adventure', 'drama']","Time-travelling rogue Rip Hunter has to recruit a rag-tag team of heroes and villains to help prevent an apocalypse that could impact not only Earth, but all of time.",2016,6.9,,78986.0,42 min,"Brandon Routh, Caity Lotz, Amy Louise Pemberton, Dominic Purcell"
665,665,Fuller House,"['comedy', 'family']","In a continuation of Full House (1987), D.J. Fuller is a mother of three young boys and is a recent widow. D.J.'s sister Stephanie, her best friend Kimmy and Kimmy's teenage daughter all move in to help raise her sons. The house is now a lot fuller.",2016,6.9,,21244.0,30 min,"Candace Cameron Bure, Jodie Sweetin, Andrea Barber, Michael Campion"
666,666,Zoo,"['drama', 'mystery', 'sci-fi']",A young scientist searches to find out what's causing a rash of violent animal attacks.,20152017,6.9,,19220.0,42 min,"James Wolk, Kristen Connolly, Nonso Anozie, Billy Burke"
667,667,666 Park Avenue,"['drama', 'fantasy', 'mystery']","If you could make one wish, what would it be? And what would you do to get it? At 666 Park Avenue, all of your dreams and burning desires can come true: wealth, sex, love, power, even ...                See full summary »",20122013,6.9,,16691.0,60 min,"Rachael Taylor, Dave Annable, Robert Buckley, Samantha Logan"
668,668,The River,"['adventure', 'fantasy', 'horror']",The crew of a research vessel are on a quest to find a missing TV explorer in the Amazon.,1994,6.4,,38015.0,111 min,"Curtis Hanson, Meryl Streep, Kevin Bacon, David Strathairn, Joseph Mazzello"
669,669,Ringer,"['crime', 'drama', 'mystery']","Bridget is six months sober and starting to get her life back on track when she becomes the sole witness to a professional hit. She flees to New York, telling no one. In New York, Bridget ...                See full summary »",2005,5.8,,33556.0,94 min,"Barry W. Blaustein, Johnny Knoxville, Katherine Heigl, Brian Cox, Jed Rees"
670,670,Victorious,"['comedy', 'drama', 'family']",Aspiring singer Tori Vega navigates life while attending a performing arts high school called Hollywood Arts.,20102013,6.9,,16771.0,30 min,"Victoria Justice, Leon Thomas III, Matt Bennett, Elizabeth Gillies"
671,671,No Ordinary Family,"['action', 'comedy', 'drama']","The Powells are a typical American family living in Pacific Bay, California, whose members gain special powers after their plane crashes in the Amazon.",20102011,6.9,,15685.0,60 min,"Michael Chiklis, Julie Benz, Kay Panabaker, Jimmy Bennett"
672,672,Late Night with Jimmy Fallon,"['comedy', 'music', 'talk-show']",Comedian Jimmy Fallon hosts a late-night talk show.,20092014,6.9,,11705.0,60 min,"Jimmy Fallon, The Roots, Steve Higgins, Bashir Salahuddin"
673,673,Wizards of Waverly Place,"['comedy', 'drama', 'family']","The Russo family may be an ordinary family with an average restaurant, but behind close doors, all three children must compete to be the next family wizard.",20072012,6.9,,25537.0,22 min,"Selena Gomez, David Henrie, Jake T. Austin, Jennifer Stone"
674,674,Numb3rs,"['crime', 'drama', 'mystery']","Working for the F.B.I., a mathematician uses equations to help solve various crimes.",20052010,6.9,,36959.0,43 min,"Rob Morrow, David Krumholtz, Judd Hirsch, Alimi Ballard"
675,675,Without a Trace,"['crime', 'drama', 'mystery']",The cases of an FBI unit specializing in missing persons investigations.,20022009,6.9,,16692.0,60 min,"Anthony LaPaglia, Poppy Montgomery, Enrique Murciano, Eric Close"
676,676,Just Shoot Me!,['comedy'],"Hot-tempered journalist Maya got herself fired yet again. Unable to find a job anywhere else and facing eviction, she is forced to go work for Blush, her father's fashion magazine.",19972003,6.9,,15919.0,30 min,"Laura San Giacomo, Enrico Colantoni, George Segal, Wendie Malick"
677,677,The Drew Carey Show,"['comedy', 'drama']",A sitcom about Drew's personal and professional life.,19952004,6.9,,14481.0,30 min,"Drew Carey, Diedrich Bader, Kathy Kinney, Ryan Stiles"
678,678,The Nanny,"['comedy', 'family', 'romance']","After being fired from her job and dumped by her boyfriend, a cosmetics saleswoman becomes the nanny to the three children of a rich English widower. As time passes, the two fall for each other.",19931999,6.9,,33596.0,22 min,"Fran Drescher, Charles Shaughnessy, Daniel Davis, Lauren Lane"
679,679,Late Show with David Letterman,"['comedy', 'music', 'talk-show']",The Late Show with David Letterman is an hour-long weeknight comedy and talk-show broadcast by CBS from the Ed Sullivan Theater on Broadway in New York City.,19932015,6.9,,11918.0,60 min,"David Letterman, Paul Shaffer, Alan Kalter, Biff Henderson"
680,680,Knight Rider,"['action', 'crime', 'drama']",A lone crimefighter battles the forces of evil with the help of a virtually indestructible and artificially intelligent supercar.,19821986,6.9,,26401.0,46 min,"David Hasselhoff, Edward Mulhare, Richard Basehart, Patricia McPherson"
681,681,Friends from College,"['comedy', 'drama']","Twenty years after graduation, a tight-knit group of college friends reconnects and discovers that love hasn't gotten easier with age.",2017,6.8,,14675.0,30 min,"Keegan-Michael Key, Cobie Smulders, Annie Parisse, Nat Faxon"
682,682,NCIS: New Orleans,"['crime', 'drama']","A spin-off of NCIS (2003) about the local field office of NCIS that investigates criminal cases involving military personnel in The Big Easy, a city known for its music, entertainment and decadence. This colorful city that harbors a dark side is a magnet for service personnel on leave, and when overindulgence is followed by trouble, Special Agent Dwayne Pride's team is at its best.",2014,6.8,,12451.0,42 min,"Scott Bakula, Lucas Black, Rob Kerkovich, CCH Pounder"
683,683,Dominion,"['action', 'drama', 'fantasy']",Follows the perilous journey of a rebellious young soldier who discovers he's the unlikely savior of humanity.,20142015,6.8,,21696.0,90 min,"Christopher Egan, Tom Wisdom, Roxanne McKee, Luke Allen-Gale"
684,684,Helix,"['horror', 'mystery', 'sci-fi']",A team of scientists are thrust into a potentially life-or-death situation when they arrive in the Arctic to secretly investigate what could be an outbreak of a strange disease in a secluded international research facility.,20142015,6.8,,27162.0,40 min,"Billy Campbell, Kyra Zagorsky, Mark Ghanimé, Jordan Hayes"
685,685,The New Normal,"['comedy', 'romance']",A single mother's life after she accepts the offer to be a surrogate mother for a gay couple.,20122013,6.8,,10527.0,30 min,"Justin Bartha, Andrew Rannells, Georgia King, Bebe Wood"
686,686,Unforgettable,"['crime', 'drama', 'mystery']","Carrie Wells, a former police detective, has a rare ability to remember virtually everything she experiences including detailed visual recall. She returns to police work and uses her ability to solve crimes.",20112016,6.8,,14615.0,60 min,"Poppy Montgomery, Dylan Walsh, James Hiroyuki Liao, Jane Curtin"
687,687,Terra Nova,"['adventure', 'mystery', 'sci-fi']","Centers on the Shannons, an ordinary family from 2149 when the planet is dying, who are transported back 85 million years to prehistoric Earth where they join Terra Nova, a colony of humans with a second chance to build a civilization.",1996,,,,,"Barry Bransfield, Dan Schmidt, Dian Bachar, Ken Baltin, Mark Berry, Eric Brosius"
688,688,Glee,"['comedy', 'drama', 'music']",A group of ambitious misfits try to escape the harsh realities of high school by joining a glee club.,20092015,6.8,,124880.0,44 min,"Lea Michele, Jane Lynch, Matthew Morrison, Cory Monteith"
689,689,V,"['drama', 'sci-fi', 'thriller']","An extraterrestrial race arrives on Earth with seemingly good intentions, only to slowly reveal their true machinations the more ingrained into society they become.",2019,,,,,"Adrian Grunberg, Sylvester Stallone, Paz Vega, Louis Mandylor, Óscar Jaenada"
690,690,My Wife and Kids,"['comedy', 'family']","Michael Kyle longs for a traditional life, but his day-trader wife Janet, gangsta rap-worshipping son Michael Jr., and brooding daughters Claire and Kady make his dream just that ... a dream.",20012005,6.8,,23709.0,30 min,"Damon Wayans, Tisha Campbell-Martin, George Gore II, Parker McKenna Posey"
691,691,Ally McBeal,"['comedy', 'drama', 'fantasy']",Follows the personal and professional life of lawyer Ally.,19972002,6.8,,27599.0,45 min,"Calista Flockhart, Greg Germann, Jane Krakowski, Vonda Shepard"
692,692,Xena: Warrior Princess,"['action', 'adventure', 'drama']","Xena, a mighty Warrior Princess with a dark past, sets out to redeem herself. She is joined by small town bard, Gabrielle. Together they journey the ancient world and fight for the greater good against ruthless Warlords and Gods.",19952001,6.8,,37821.0,45 min,"Lucy Lawless, Renée O'Connor, Ted Raimi, Kevin Smith"
693,693,Lois & Clark: The New Adventures of Superman,"['adventure', 'comedy', 'drama']","In addition to fighting evil, Superman has a burning romance with Lois Lane in both his identities.",19931997,6.8,,18962.0,46 min,"Dean Cain, Teri Hatcher, Lane Smith, K Callan"
694,694,Inspector Gadget,"['animation', 'action', 'adventure']","A bumbling bionic police inspector stumbles about on his cases, while his niece and dog secretly do the real investigative work.",1999,4.1,,41748.0,78 min,"David Kellogg, Matthew Broderick, Rupert Everett, Joely Fisher, Michelle Trachtenberg"
695,695,Insatiable,"['comedy', 'drama', 'thriller']","A disgraced, dissatisfied civil lawyer-turned-beauty pageant coach takes on a vengeful, bullied teenager as his client and has no idea what he's about to unleash upon the world.",2018,6.7,,15848.0,45 min,"Dallas Roberts, Debby Ryan, Christopher Gorham, Kimmy Shields"
696,696,Quantico,"['crime', 'drama', 'mystery']",A look at the lives of young FBI recruits training at the Quantico base in Virginia when one of them is suspected of being a sleeper terrorist.,20152018,6.7,,54185.0,42 min,"Priyanka Chopra, Jake McLaughlin, Johanna Braddy, Aunjanue Ellis"
697,697,Shadowhunters: The Mortal Instruments,"['action', 'drama', 'fantasy']","After her mother disappears, Clary must venture into the dark world of demon hunting, and embrace her new role among the Shadowhunters.",2016,6.7,,44063.0,42 min,"Katherine McNamara, Dominic Sherwood, Alberto Rosende, Matthew Daddario"
698,698,Z Nation,"['action', 'comedy', 'drama']","Three years after the zombie virus has gutted the United States of America a team of everyday heroes must transport the only known survivor of the plague from New York to California, where the last functioning viral lab waits for his blood.",20142018,6.7,,28874.0,44 min,"Russell Hodgkinson, Nat Zang, Keith Allan, Kellita Smith"
699,699,Revolution,"['action', 'adventure', 'drama']","Fifteen years after a permanent global blackout, a group of revolutionaries seeks to drive out an occupying force posing as the United States Government.",2003,6.7,,412341.0,129 min,"Lana Wachowski, Lilly Wachowski, Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss, Hugo Weaving"
700,700,The Client List,['drama'],Riley is a single mother living in a small Texas town and leading a shocking double life.,20122013,6.7,,10152.0,42 min,"Jennifer Love Hewitt, Loretta Devine, Colin Egglesfield, Cybill Shepherd"
701,701,2 Broke Girls,['comedy'],Two young women waitressing at a greasy spoon diner strike up an unlikely friendship in the hopes of launching a successful business - if only they can raise the cash.,20112017,6.7,,84290.0,22 min,"Kat Dennings, Beth Behrs, Garrett Morris, Jonathan Kite"
