,Unnamed: 0,Title,Genre,Network,Summary,Year,Rating,Metascore,Votes,Runtime,Actors
1155,1155,You Are Very Good,['Romance'],KBS2,"><p><img alt=""ilikeyou.jpg"" src=""https://www.koreandrama.org/wp-content/uploads/2008/11/ilikeyou.jpg""/></p><p>Title: ÌÇ‰Û_Ò ÌÇ‰Û_å_Ì»å_Õ ÌÇå¡èÏÌ_‰ÛÒè ÌÂ‰ÛÒå« / You Are Very Good<br/> Chinese title : Ì_è ‰Û÷Ì¬å¢åÇÌ_å_åÊÌ¬åÀåáÌ_å_åÌ_å¼‰ÛÊ<br/> Also known as: I Am Smittened By You / I Like You / You Stole My Heart<br/> Genre: Romance<br/> Episodes: 156<br/> Broadcast network: KBS2<br/> Broadcast period: 2008-Apr-21 to 2008-Oct-18<br/> Air time: Mondays to Saturdays 9:00am</p><p><span id=""more-722""></span></p><p><strong>Synopsis </strong></p><p>Kang Gi Jo (Lee Jung Gil) is a middle-class herbal doctor who leases the upstairs of their home to Bae Duk BaeÌ¢‰âÂ‰ã¢s family. At first, when Duk BaeÌ¢‰âÂ‰ã¢s family moves into Gi JoÌ¢‰âÂ‰ã¢s house, they look like an ideal family: warm-hearted father, charming daughter, good-looking son, and attentive mother. But soon it turns out that they are all greedy trouble makers. Ji Won (Park Da An), the sassy and spoiled daughter of Duk Bae, regards marrying a rich man as the ultimate goal of her life. She approaches Jo Min Suh (Kim Hyun Sung), a single father and the son of a rich shopping mall CEO Guk Jang (Kim Yong Soo), on purpose. Ji Won looks down on Gi JoÌ¢‰âÂ‰ã¢s son Woo Jin (Yoon Hee Suk) from the moment she meets him and the two begin their topsy-turvy relationship. But after she finds out Woo Jin has a doctorÌ¢‰âÂ‰ã¢s degree and some wealth, Ji Won tries to lure him as well. Min Sun (Shin Dong Mi), Min SuhÌ¢‰âÂ‰ã¢s sister and colleague of Woo Jin gradually develops warm feeling toward Woo Jin and decides to win his heart. Meanwhile, Woo JinÌ¢‰âÂ‰ã¢s sister Woo Jung (Kim Bin Woo) begins fall for Ji WonÌ¢‰âÂ‰ã¢s brother Ji Hoon (Kim Tae Hoon), who is irresponsible and immature but charismatic.</p><p><strong>Cast </strong></p><p><em>The Kang Family</em>:</p><p><a href=""http://star.koreandrama.org/?p=1161"" target=""_blank"">Yoon Hee Suk</a> as Kang Woo Jin<br/> <a href=""http://star.koreandrama.org/?p=1038"" target=""_blank"">Kim Bin Woo</a> as Kang Woo Jung<br/> <a href=""http://star.koreandrama.org/?p=903"" target=""_blank"">Lee Jung Gil</a> as Kang Gi Jo (Woo Jin &amp; Woo JungÌ¢‰âÂ‰ã¢s father)<br/> Lee Dong Ho as Kang Do Dam</p><p><em>The Jo Family</em>:</p><p><a href=""http://star.koreandrama.org/?p=1160"" target=""_blank"">Kim Hyun Sung</a> as Jo Min Suh<br/> <a href=""http://star.koreandrama.org/?p=19796"" target=""_blank"">Shin Dong Mi</a> as Jo Min Sun<br/> Kim Yong Soo as Director Jo Guk Jang (Min Suh &amp; Min SunÌ¢‰âÂ‰ã¢s father)<br/> <a href=""http://star.koreandrama.org/?p=18761"" target=""_blank"">Jo Yang Ja</a> as Kim Hyun Ah (Min Suh &amp; Min SunÌ¢‰âÂ‰ã¢s mother)<br/> <a href=""http://star.koreandrama.org/?p=4026"" target=""_blank"">Bang Joon Seo</a> as Jo Ye Ji</p><p><em>The Bae Family</em>:</p><p><a href=""http://star.koreandrama.org/?p=1158"" target=""_blank"">Park Da An</a> as Bae Ji Won<br/> <a href=""http://star.koreandrama.org/?p=5760"" target=""_blank"">Kim Tae Hoon</a> as Bae Ji Hoon (Ji WonÌ¢‰âÂ‰ã¢s brother)<br/> <a href=""http://star.koreandrama.org/?p=498"" target=""_blank"">Park Geun Hyung</a> as Bae Duk Bae (Ji Won &amp; Ji HoonÌ¢‰âÂ‰ã¢s father)<br/> <a href=""http://star.koreandrama.org/?p=806"" target=""_blank"">Kim Hye Ok</a> as Son Jeom Soon (Ji Won &amp; Ji HoonÌ¢‰âÂ‰ã¢s mother)</p><p><em>Other people</em>:</p><p><a href=""http://star.koreandrama.org/?p=629"" target=""_blank"">Oh Joo Eun</a> as Choi Hyo Jin<br/> <a href=""http://star.koreandrama.org/?p=6568"" target=""_blank"">Jung Eun Pyo</a> as Nam Han Goo<br/> <a href=""http://star.koreandrama.org/?p=9173"" target=""_blank"">Choi Soo Rin</a> as Hyun Mi Kyung<br/> <a href=""http://star.koreandrama.org/lee-shi-eun/"" target=""_blank"">Lee Shi Eun</a> as Moon Mae Hyung<br/> <a href=""http://star.koreandrama.org/?p=385"" target=""_blank"">Jun Hye Bin</a> (cameo, ep72)</p><p><strong>Production Credits </strong></p><p>Director: Lee Gun Joon<br/> Screenwriter: Park Ji Sook</p><p><a href=""http://www.kbs.co.kr/drama/ilikeu/index.html"" target=""_blank"">Official Site</a></p><div class=""sharedaddy sd-sharing-enabled""><div class=""robots-nocontent sd-block sd-social sd-social-icon sd-sharing""><h3 class=""sd-title"">Share this:</h3><div class=""sd-content""><ul><li class=""share-facebook""><a class=""share-facebook sd-button share-icon no-text"" data-shared=""sharing-facebook-722"" href=""https://www.koreandrama.org/you-are-very-good/?share=facebook"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""Click to share on Facebook""><span></span><span class=""sharing-screen-reader-text"">Click to share on Facebook (Opens in new window)</span></a></li><li class=""share-twitter""><a class=""share-twitter sd-button share-icon no-text"" data-shared=""sharing-twitter-722"" href=""https://www.koreandrama.org/you-are-very-good/?share=twitter"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""Click to share on Twitter""><span></span><span class=""sharing-screen-reader-text"">Click to share on Twitter (Opens in new window)</span></a></li><li class=""share-end""></li></ul></div></div></div></div>",,,,,,
1156,1156,DonÌ¢‰âÂ‰ã¢t Be Swayed,['Romance'],MBC,,,,,,,
1157,1157,Powerful Opponents,['Romance'],KBS2,"Cha Young Jin is the first female to ever work as a bodyguard in the Presidential resident, Chungwadae. Young Jin and Ryu Gwan Pil work as bodyguards assigned to watch over the presidentÌ¢‰âÂ‰ã¢s son, Kang Soo Ho. They are assigned to guard Soo Ho for 15 months.",,,,,,
1158,1158,Life Special Investigation Team,['Action'],MBC,This drama is about an insurance investigation team who investigates foul play and insurance cheats.,,,,,,
1159,1159,Saranghae,['Romance'],SBS,Suk Chul Soo and Na Young Hee are a newly wedded couple with an age gap of 14 years. This is a drama that tells the story of a couple who just had a baby because of a one night stand. It will portray the modern generationÌ¢‰âÂ‰ã¢s view on love and marriage as well as the responsibility of raising a child. Park Byung Ho was thoughtless and threw away his child for a better income and life who later regrets this and learns to love.,2017,7,,314,,"Hyun-woo Lee, Soo-Young Park, Jung-Jin Lee, Seo-won Lee"
1160,1160,One Mom and Three Dads,['Romance'],KBS2,"Song Na Young and her husband, Jung Sung Min, desperately want a child but her husband is unable to get her pregnant. Her husbandÌ¢‰âÂ‰ã¢s friends decide to help them. But Na Young suddenly loses her husband in an accident and she gives birth to her daughter but does not know which of her husbandÌ¢‰âÂ‰ã¢s friends fathered her child. The father of Na YoungÌ¢‰âÂ‰ã¢s child can either be Han Soo Hyun, Choi Kwang Hee, or Hwang Kyung Tae.",2008,6.9,,43,,"Hee Jae, Young-nam Jang, So-min Jeon, Hyeon-jae Jo"
1161,1161,Why Did You Come to My House ?,"['Romance', 'comedy']",SBS,A comedy romance drama about potential son in-laws who come finding their way to the doorsteps of their future wives because of fate. Jo Gi Dong is a guy who causes some chaotic situations when he aims to become the son in-law of a rich man portrayed by Joo Hyun. Han Mi Soo is a rich girl who falls for Gi Dong. Kim Seung Soo plays Mi SooÌ¢‰âÂ‰ã¢s first love in college.,2009,6.6,,171,107 min,"Soo-ah Hwang, Hye-jeong Kang, Hee-soon Park, Seung-Hyun Lee, Byeong-gyun Ahn"
1162,1162,Last Scandal,['Romance'],MBC,"Hong Sun Hee is a strong, happy go lucky housewife who accidentally meets her first love again, Song Jae Bin. He became a famous star. But she is already married and is searching for her husband who ran away after landing their family in debts.",2008,7.3,,45,,"Jin-shil Choi, Jun-ho Jeong, Woong-in Jeong"
1163,1163,On Air,['Romance'],SBS,"This new drama is about the behind the scenes of TV drama production. It also portrays how the whole production team and performers complete a project in a tight schedule and as well as how actors, actresses, and entertainment agencies handle rumors surrounding them. Jang Ki Joon is a manager who is in charge of the activities of many famous actors and actresses. One of them is Oh Seung Ah who is a rising actress. Lee Kyung Min is a drama PD, Seo Young Eun is a script writer with a young son.",2008,7.7,,7,,"Yong-ha Park, Sang-hun Choi, Ji-min Hong, Dong-gyun Kim"
1164,1164,Aquarius,['Romance'],SBS,"><p><img alt=""aquarius.jpg"" src=""https://www.koreandrama.org/wp-content/uploads/2008/11/aquarius.jpg""/></p><p>Title: ÌÇåÂå_ÌÇå_‰Û÷ÌÂ_åÌÇå_åÂ / Aquarius<br/> chinese title : Ì_å¡å«Ì¤‰ÛÏå¦Ì´å¼å¤<br/> Genre: Romance<br/> Episodes: 120<br/> Broadcast network: SBS<br/> Broadcast period: 2008-Mar-03 to 2008-Jul-19<br/> Air time: Mondays to Saturdays 8:30</p><p><span id=""more-718""></span></p><p><strong>Synopsis </strong></p><p>Eun Seo and Eun Young both grow up at the church orphanage. Eun Seo falls in love with Min HoÌ¢‰âÂ‰ã¢s older brother and had his son. But unfortunately Min HoÌ¢‰âÂ‰ã¢s brother and nephew die in a car accident on the way to meeting Min HoÌ¢‰âÂ‰ã¢s parents. This accident makes Eun Seo forget about her past life and her memory. Min Ho returns to Korea and becomes the heir to the family congomorate. Eun Young assumes Eun SeoÌ¢‰âÂ‰ã¢s life and pretends to be her. Min Ho meets and falls in love with Eun Seo.</p><p><strong>Cast </strong></p><p><a href=""http://star.koreandrama.org/?p=1144"" target=""_blank"">Im Jung Eun</a> as Myung Eun Seo<br/> <a href=""http://star.koreandrama.org/?p=18025"" target=""_blank"">Choi Ryung</a> as Kim Min Ho<br/> <a href=""http://star.koreandrama.org/?p=14460"" target=""_blank"">Ha Joo Hee</a> as Myung Eun Young<br/> <a href=""http://star.koreandrama.org/?p=1142"" target=""_blank"">In Sung</a> as Yoo Dong Ha</p><p><strong>Extended Cast </strong></p><p><a href=""http://star.koreandrama.org/?p=536"" target=""_blank"">Kim Jung Wook</a> as Jang Tae Soo<br/> <a href=""http://star.koreandrama.org/?p=7537"" target=""_blank"">Sun Woo Jae Duk</a> as Seo Young Deul (42)<br/> <a href=""http://star.koreandrama.org/?p=3641"" target=""_blank"">Yoon Joo Hee</a> as Lee Sin Young (20)<br/> <a href=""http://star.koreandrama.org/?p=492"" target=""_blank"">Park Jung Chul</a> as Kim Min Woo (33)<br/> <a href=""http://star.koreandrama.org/?p=379"" target=""_blank"">Jung Hye Sun</a> as Mrs. Cho (Min Woo and Min HoÌ¢‰âÂ‰ã¢s mother, 55)<br/> Na Hyun Hee as Cho Kyung Ran (Mrs ChoÌ¢‰âÂ‰ã¢s sister, 40)</p><p><strong>Production Credits</strong></p><p>Chief Producer: Ko Heung Sik (Ì»å_åÊÌ_åå´ÌÂ‰Û_å)<br/> Director: Kim Soo Ryong<br/> Asst. Director: Lee Chang Min, Park Min Jae (ÌÇå¡‰Û¢ÌÇåøå_ÌÂ_åÂ)<br/> Screenwriter: Kim Doo Sam</p><p><a href=""http://tv.sbs.co.kr/aqua/"" target=""_blank"">Official site </a></p><div class=""sharedaddy sd-sharing-enabled""><div class=""robots-nocontent sd-block sd-social sd-social-icon sd-sharing""><h3 class=""sd-title"">Share this:</h3><div class=""sd-content""><ul><li class=""share-facebook""><a class=""share-facebook sd-button share-icon no-text"" data-shared=""sharing-facebook-718"" href=""https://www.koreandrama.org/aquarius/?share=facebook"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""Click to share on Facebook""><span></span><span class=""sharing-screen-reader-text"">Click to share on Facebook (Opens in new window)</span></a></li><li class=""share-twitter""><a class=""share-twitter sd-button share-icon no-text"" data-shared=""sharing-twitter-718"" href=""https://www.koreandrama.org/aquarius/?share=twitter"" rel=""nofollow noopener noreferrer"" target=""_blank"" title=""Click to share on Twitter""><span></span><span class=""sharing-screen-reader-text"">Click to share on Twitter (Opens in new window)</span></a></li><li class=""share-end""></li></ul></div></div></div></div>",,,,,,
1165,1165,Single Dad in Love,['Romance'],KBS2,"The love story of a single dad, Kang Poong Ho, who raises his 7 year old son alone after being abandoned by his first love, Yoon So Yi. By day he works as a pest exterminator and by night he is a martial artist. Jeon Ha Ri, is a medical student from a wealthy family who falls for Poong Ho. She secretly teaches Poong HoÌ¢‰âÂ‰ã¢s son, San, how to play the piano. Poong HoÌ¢‰âÂ‰ã¢s first love is also his sonÌ¢‰âÂ‰ã¢s mother who is a cold and proud woman who left her family to study abroad as a pianist. She was sponsored by Jeon Ki Suk who happens to be her fiancÌÄå©e and Ha RiÌ¢‰âÂ‰ã¢s father.",,,,,,
1166,1166,Haeng-bok Hab-ni-da  / I Am Happy,['Romance'],SBS,"Park Seo YoonÌ¢‰âÂ‰ã¢s family is very successful but Seo Yoon does not flaunt her wealth around. Instead she pretends that sheÌ¢‰âÂ‰ã¢s an ordinary girl and not a spoiled rich girl. She works really hard to get into her fatherÌ¢‰âÂ‰ã¢s company so that other co-workers will see that she worked her way to the top instead of getting help from her daddy. She dates Lee Joon Soo and doesnÌ¢‰âÂ‰ã¢t tell him that she comes from a wealthy family, not even when he wants to meet her family.",2008,6.3,,118,113 min,"Jong-chan Yun, Hyun Bin, Eun-seon Han, Hyeong-gyu Im, Seon-yeong Jo"
1167,1167,"Woman of Matchless Beauty, Park Jung Kum",['Romance'],MBC,"Park Jung Kum is a divorced woman who is caught between two men. Lee Eun Sung, a doctor, is Jung KumÌ¢‰âÂ‰ã¢s first love. Han Gyung Soo, a Human Rights lawyer, falls in love with Jung Kum as well. He has had a hard life growing up.",2008,6.2,,6,,"Yoona, Chong-ok Bae, Chang-min Son, Min-jong Kim"
1168,1168,Bicheonmu,"['Fantasy', 'romance', 'action']",SBS,Not Available Yet,2008,7.7,,14,50 min,"Huang Da Liang, Jiang Hong, Wang Zhi Hua, Ning Ji"
1169,1169,Mom Has Grown Horns,"['Romance', 'Family']",KBS2,"Lee Jong Won is a divorce settlement lawyer who falls for Na Young Soo, a family lawyer, who has her mind set on remaining single. Jong Won separated from his ex-wife because she cheated on him with another man. They have one daughter together who is just as selfish as her mother. The drama about a family and their daily lives and the obstacles that each of them faces.",,,,,,
1170,1170,Kokkiri,['Romance'],MBC,"><p><img alt=""kokkiri.jpg"" src=""https://www.koreandrama.org/wp-content/uploads/2008/11/kokkiri.jpg""/></p><p>Title: ÌÂå_‰ÛÌÇåå_ÌÇå_åÂ / Kokkiri<br/> Chinese title : Ì´å_å¤Ì¬å±åÁ<br/> Also known as: Elephant<br/> Genre: Romance<br/> Episodes: 124<br/> Broadcast network: MBC<br/> Broadcast period: 2008-Jan-21 to 2008-July-18<br/> Air time: Mondays to Fridays 20:20</p><p><span id=""more-713""></span></p><p><strong>Synopsis </strong></p><p>Guk Yeong-su (Psy Ko) is a high school Korean language teacher. He is on bad terms with Joo Bok Man (Gae Ko), a high school student in his 40s and the landlord. JooÌ¢‰âÂ‰ã¢s two sons and GukÌ¢‰âÂ‰ã¢s three daughters also live in JooÌ¢‰âÂ‰ã¢s house, and everyone becomes involved in various incidents and relationships, including romance. The show depicts the lives of a group of characters in the sitcom having nicknames ending with Ì¢‰âÂÒko.Ì¢‰âÂå",2008,,,,,"Sung-Hyun Baek, Chae-Ah Han, Hyeon Ju, Gook-Jin Kim"
1171,1171,Before and After: Plastic Surgery Clinic,['Medical'],MBC,Han Geon Soo is the young clinic owner who tries to protect his clinic from being taken over by loan sharks. He tries his best to save the clinic when uncollected loans are passed on to him after his fatherÌ¢‰âÂ‰ã¢s sudden death. Choi Yong Woo is a talented doctor who joins the clinic to return his thanks to Geon SooÌ¢‰âÂ‰ã¢s father. Yong Woo is someone that often gets into arguments with patients who want to undergo unnecessary plastic surgery. Yoon Ki Nam is the nurse who forms a love triangle between the two men. Yoon Seo Jin is the manager who obtained her perfect beauty through plastic surgery.,2008,,,,63 min,"Lee Jin Wook, Jung Ae Yun"
1172,1172,Dae Wang Sejong,['Historical'],,"This drama is about the life of fourth king of the Choson Dynasty of Korea, King Sejong. He is best remembered for creating the native Korean alphabet, Hangul.",2008,6.9,,16,,"Sang-kyung Kim, Yun-ji Lee, Yeong-cheol Kim, Myeong-Gil Choi"
1173,1173,Hong Gil Dong,"['Comedy', 'romance', 'action', 'drama']",KBS2,"Based on a fictional book about a Robin Hood in Korea,Hong Gil Dong, this drama is very loosely based off of that book and the time it was set in.</p><p>Hong Gil Dong is the bastard son of a minister. He spends most of his time lazing the day away and taking goods from the various merchants. However, a local monk think heÌ¢‰âÂ‰ã¢s destined to be more. Hong Gil Dong, for his part, really dislikes the injustices in this ranked world.</p><p>Heo Yi Nok has returned to Korea, fresh from China. SheÌ¢‰âÂ‰ã¢s an upbeat, naive and carefree girl. SheÌ¢‰âÂ‰ã¢s been living with her grandfather for the last few years. They both are merchants looking to make a fortune back in Korea.</p><p>Lee Chang Hwi, however, has been told since he was young that heÌ¢‰âÂ‰ã¢s the rightful king of Korea. He bumps into Heo Yi Nok. This initially causes misunderstanding between them, but over time his heart is softening towards her.</p><p>Meanwhile Heo Yi Nok and Hong Gil Dong are developing a friendship that feels like (at least to Yi Nok) that it could be more.</p><p>As the question of rightful succession comes into play, Hong Gil Dong and Yi Nok are forced to take sides.",2016,6.4,,667,125 min,"Sung-hee Jo, Ara Go, Bo-ra Hwang, Sung-hwa Jung, Seong-gyoon Kim"
1174,1174,Robber,['Romance'],SBS,"Kwon Oh Joon is a swindler who falls for a widow with a 5 year old daughter, Jin Dal Rae. Dal Rae lives with her daughter and mother in law after her husband passes away. Oh Joon is a suave man who can talk women into doing anything.",2008,6.2,,24,,"Kyoung-In Hong, Hyuk Jang, Gi-hwa Kang, Hae-sook Kim"
1175,1175,New Heart,"['Medical', 'romance']",MBC,"This drama will be about the growth and sufferings of the heart surgeons who work in the thoracic surgery department. Lee Eun Sung graduated from a newly established medical school in the provinces. He applies for a job at the hospital and has high hopes of becoming a great doctor. Nam Hye Suk graduated at top of her medical school. She is an absolute fundamentalist but starts to show her humane side once she gets to know Eun Sung. The problem is Choi Kang Gook just became the new head of the Department of Thoracic and Cardiovascular Surgery. He believes that only doctors can save peoplesÌ¢‰âÂ‰ã¢ lives and is a genius but he is also a stubborn surgeon who does not care for hospital policies. Only Eun Sung and Hye Suk apply to work in his department.</p><p>One day, a famous actor Lee Dong Gwon is admitted into the Hospital for arrhythmia surgery. He immediately falls for Hye-seok, who is his classmate from elementary school. He later gets jealous when he sees that Eun Sung and Hye Suk are getting closer to one another.",20072008,7.3,,35,,"Seong Ji, Jae-Hyun Cho, Min-Jung Kim, Ji-Hoon Lee"
